manifest	line	declaration	enabled	region	source_symbol	address	payload	conditions	resolved_address	newgold_definition	original_function	target_file	target_line	original_state	target_section	target_start	mapping	category	current_port_state	dependency	validation	map_line	notes
hooks	115	0012 btl_scr_cmd_5f_trysleeptalk 02240F7C 3	True	0012	btl_scr_cmd_5f_trysleeptalk	0x02240F7C	3		0x02240F7C	src/battle/battle_script_commands.c:1752	BtlCmd_TrySleepTalk	src/battle/battle_command.c	2961	C	OVY_12	0x02240F7C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80873	-
hooks	117	0012 btl_scr_cmd_6f_fury_cutter_damage_calc 02241F10 3	True	0012	btl_scr_cmd_6f_fury_cutter_damage_calc	0x02241F10	3		0x02241F10	src/battle/battle_script_commands.c:1790	BtlCmd_CalcFuryCutterPower	src/battle/battle_command.c	3485	C	OVY_12	0x02241F10	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80919	-
hooks	119	0012 btl_scr_cmd_7c_beat_up_hit_count 0800AE50 3	True	0012	btl_scr_cmd_7c_beat_up_hit_count	0x0800AE50	3		0x02242710	src/battle/battle_script_commands.c:1820	BtlCmd_BeatUp	src/battle/battle_command.c	3762	C	OVY_12	0x02242710	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80956	-
hooks	121	0012 btl_scr_cmd_8c_lowkickdamagecalc 0800B98C 3	True	0012	btl_scr_cmd_8c_lowkickdamagecalc	0x0800B98C	3		0x0224324C	src/battle/battle_script_commands.c:1923	BtlCmd_CalcWeightBasedPower	src/battle/battle_command.c	4168	C	OVY_12	0x0224324C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81003	-
hooks	123	0012 btl_scr_cmd_d0_checkshouldleavewith1hp 0800D748 3	True	0012	btl_scr_cmd_d0_checkshouldleavewith1hp	0x0800D748	3		0x02245008	src/battle/battle_script_commands.c:1957	BtlCmd_CheckHoldOnWith1HP	src/battle/battle_command.c	5529	C	OVY_12	0x02245008	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81175	-
hooks	125	0012 btl_scr_cmd_17_playanimation 08006744 3	True	0012	btl_scr_cmd_17_playanimation	0x08006744	3		0x0223E004	src/battle/battle_script_commands.c:941	BtlCmd_PlayMoveAnimation	src/battle/battle_command.c	879	C	OVY_12	0x0223E004	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80685	-
hooks	127	0012 btl_scr_cmd_18_playanimation2 080067C0 3	True	0012	btl_scr_cmd_18_playanimation2	0x080067C0	3		0x0223E080	src/battle/battle_script_commands.c:977	BtlCmd_PlayMoveAnimationOnMons	src/battle/battle_command.c	903	C	OVY_12	0x0223E080	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80688	-
hooks	129	0012 btl_scr_cmd_27_shouldgetexp 08006DE0 3	True	0012	btl_scr_cmd_27_shouldgetexp	0x08006DE0	3		0x0223E6A0	src/battle/battle_script_commands.c:1220	BtlCmd_CalcExpGain	src/battle/battle_command.c	1222	C	OVY_12	0x0223E6A0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80727	-
hooks	130	0012 btl_scr_cmd_0E_waitmessage 0223DCAC 3	True	0012	btl_scr_cmd_0E_waitmessage	0x0223DCAC	3		0x0223DCAC	src/battle/battle_script_commands.c:921	BtlCmd_Wait	src/battle/battle_command.c	735	C	OVY_12	0x0223DCAC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80660	-
hooks	131	0012 Link_QueueIsEmpty 0224ED48 1	True	0012	Link_QueueIsEmpty	0x0224ED48	1		0x0224ED48	src/battle/battle_script_commands.c:876;src/battle/battle_script_commands.c:923	Link_QueueNotEmpty	src/battle/overlay_12_0224E4FC.c	242	C	OVY_12	0x0224ED48	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81549	-
hooks	132	0012 btl_scr_cmd_87_tryknockoff 02242EB4 3	True	0012	btl_scr_cmd_87_tryknockoff	0x02242EB4	3		0x02242EB4	src/battle/battle_script_commands.c:1849	BtlCmd_TryKnockOff	src/battle/battle_command.c	4034	C	OVY_12	0x02242EB4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80988	-
hooks	133	0012 BtlCmd_CompareMonDataToValue 0223E474 3	True	0012	BtlCmd_CompareMonDataToValue	0x0223E474	3		0x0223E474	src/battle/battle_script_commands.c:1119	BtlCmd_CompareMonDataToValue	src/battle/battle_command.c	1104	C	OVY_12	0x0223E474	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80711	-
hooks	134	0012 BtlCmd_GoToMoveScript 0223E594 3	True	0012	BtlCmd_GoToMoveScript	0x0223E594	3		0x0223E594	src/battle/battle_script_commands.c:1180	BtlCmd_GoToMoveScript	src/battle/battle_command.c	1184	C	OVY_12	0x0223E594	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80721	-
hooks	135	0012 BtlCmd_WeatherHPRecovery 02242380 3	True	0012	BtlCmd_WeatherHPRecovery	0x02242380	3		0x02242380	src/battle/battle_script_commands.c:3289	BtlCmd_WeatherHPRecovery	src/battle/battle_command.c	3662	C	OVY_12	0x02242380	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80939	-
hooks	136	0012 BtlCmd_CalcWeatherBallParams 022432AC 3	True	0012	BtlCmd_CalcWeatherBallParams	0x022432AC	3		0x022432AC	src/battle/battle_script_commands.c:3319	BtlCmd_CalcWeatherBallParams	src/battle/battle_command.c	4190	C	OVY_12	0x022432AC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81006	-
hooks	137	0012 BtlCmd_EndOfTurnWeatherEffect 02241B30 3	True	0012	BtlCmd_EndOfTurnWeatherEffect	0x02241B30	3		0x02241B30	src/battle/battle_script_commands.c:3355	BtlCmd_EndOfTurnWeatherEffect	src/battle/battle_command.c	3388	C	OVY_12	0x02241B30	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80913	-
hooks	138	0012 BtlCmd_TryProtection 022413B4 3	True	0012	BtlCmd_TryProtection	0x022413B4	3		0x022413B4	src/battle/battle_script_commands.c:3536	BtlCmd_TryProtection	src/battle/battle_command.c	3120	C	OVY_12	0x022413B4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80888	-
hooks	139	0012 BtlCmd_TrySubstitute 022414F0 3	True	0012	BtlCmd_TrySubstitute	0x022414F0	3		0x022414F0	src/battle/battle_script_commands.c:3584	BtlCmd_TrySubstitute	src/battle/battle_command.c	3163	C	OVY_12	0x022414F0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80891	-
hooks	140	0012 BtlCmd_RapidSpin 02242238 3	True	0012	BtlCmd_RapidSpin	0x02242238	3		0x02242238	src/battle/battle_script_commands.c:3604	BtlCmd_RapidSpin	src/battle/battle_command.c	3610	C	OVY_12	0x02242238	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80936	-
hooks	141	0012 BtlCmd_CheckSubstitute 0224514C 3	True	0012	BtlCmd_CheckSubstitute	0x0224514C	3		0x0224514C	src/battle/battle_script_commands.c:3707	BtlCmd_CheckSubstitute	src/battle/battle_command.c	5576	C	OVY_12	0x0224514C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81181	-
hooks	142	0012 BtlCmd_TrySwapItems 02242A50 3	True	0012	BtlCmd_TrySwapItems	0x02242A50	3		0x02242A50	src/battle/battle_script_commands.c:3979	BtlCmd_TrySwapItems	src/battle/battle_command.c	3872	C	OVY_12	0x02242A50	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80965	-
hooks	143	0012 BtlCmd_TryWish 02242B58 3	True	0012	BtlCmd_TryWish	0x02242B58	3		0x02242B58	src/battle/battle_script_commands.c:3423	BtlCmd_TryWish	src/battle/battle_command.c	3895	C	OVY_12	0x02242B58	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80968	-
hooks	144	0012 BtlCmd_TryFutureSight 02242570 3	True	0012	BtlCmd_TryFutureSight	0x02242570	3		0x02242570	src/battle/battle_script_commands.c:3448	BtlCmd_TryFutureSight	src/battle/battle_command.c	3706	C	OVY_12	0x02242570	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80948	-
hooks	145	0012 BtlCmd_SetMultiHit 0223EC10 3	True	0012	BtlCmd_SetMultiHit	0x0223EC10	3		0x0223EC10	src/battle/battle_script_commands.c:3478	BtlCmd_SetMultiHit	src/battle/battle_command.c	1478	C	OVY_12	0x0223EC10	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80754	-
hooks	146	0012 BtlCmd_GenerateEndOfBattleItem 022440A0 3	True	0012	BtlCmd_GenerateEndOfBattleItem	0x022440A0	3		0x022440A0	src/battle/battle_script_commands.c:3854	BtlCmd_GenerateEndOfBattleItem	src/battle/battle_command.c	4746	C	OVY_12	0x022440A0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81067	-
hooks	147	0012 BtlCmd_TryPluck 022444D0 3	True	0012	BtlCmd_TryPluck	0x022444D0	3		0x022444D0	src/battle/battle_script_commands.c:4118	BtlCmd_TryPluck	src/battle/battle_command.c	4945	C	OVY_12	0x022444D0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81092	-
hooks	148	0012 BtlCmd_PlayFaintAnimation 0223E290 3	True	0012	BtlCmd_PlayFaintAnimation	0x0223E290	3		0x0223E290	src/battle/battle_script_commands.c:4169	BtlCmd_PlayFaintAnimation	src/battle/battle_command.c	993	C	OVY_12	0x0223E290	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80702	-
hooks	149	0012 BtlCmd_TryBreakScreens 02242E00 3	True	0012	BtlCmd_TryBreakScreens	0x02242E00	3		0x02242E00	src/battle/battle_script_commands.c:4211	BtlCmd_TryBreakScreens	src/battle/battle_command.c	4004	C	OVY_12	0x02242E00	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80983	-
hooks	150	0012 BtlCmd_ResetAllStatChanges 0223FA1C 3	True	0012	BtlCmd_ResetAllStatChanges	0x0223FA1C	3		0x0223FA1C	src/battle/battle_script_commands.c:4240	BtlCmd_ResetAllStatChanges	src/battle/battle_command.c	2102	C	OVY_12	0x0223FA1C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80788	-
hooks	151	0012 BtlCmd_CheckToxicSpikes 02243E6C 3	True	0012	BtlCmd_CheckToxicSpikes	0x02243E6C	3		0x02243E6C	src/battle/battle_script_commands.c:4651	BtlCmd_CheckToxicSpikes	src/battle/battle_command.c	4656	C	OVY_12	0x02243E6C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81059	-
hooks	152	0012 BtlCmd_TryFling 0224454C 3	True	0012	BtlCmd_TryFling	0x0224454C	3		0x0224454C	src/battle/battle_script_commands.c:4151	BtlCmd_TryFling	src/battle/battle_command.c	4960	C	OVY_12	0x0224454C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81094	-
hooks	153	0012 BtlCmd_CopyStatStages 02242510 3	True	0012	BtlCmd_CopyStatStages	0x02242510	3		0x02242510	src/battle/battle_script_commands.c:5158	BtlCmd_CopyStatStages	src/battle/battle_command.c	3692	C	OVY_12	0x02242510	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80945	-
hooks	154	0012 BtlCmd_TryFaintMon 0223E22C 3	True	0012	BtlCmd_TryFaintMon	0x0223E22C	3		0x0223E22C	src/battle/battle_script_commands.c:5220	BtlCmd_TryFaintMon	src/battle/battle_command.c	978	C	OVY_12	0x0223E22C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80699	-
hooks	155	0012 BtlCmd_TryRestoreStatusOnSwitch 022450B0 3	True	0012	BtlCmd_TryRestoreStatusOnSwitch	0x022450B0	3		0x022450B0	src/battle/battle_script_commands.c:2019	BtlCmd_TryRestoreStatusOnSwitch	src/battle/battle_command.c	5555	C	OVY_12	0x022450B0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81178	-
hooks	156	0012 BtlCmd_TryConversion2 02240C98 3	True	0012	BtlCmd_TryConversion2	0x02240C98	3		0x02240C98	src/battle/battle_script_commands.c:5250	BtlCmd_TryConversion2	src/battle/battle_command.c	2878	C	OVY_12	0x02240C98	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80867	-
hooks	157	0012 BtlCmd_TryConversion2 02240C98 3	True	0012	BtlCmd_TryConversion2	0x02240C98	3		0x02240C98	src/battle/battle_script_commands.c:5250	BtlCmd_TryConversion2	src/battle/battle_command.c	2878	C	OVY_12	0x02240C98	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80867	-
hooks	158	0012 BtlCmd_Transform 02241708 3	True	0012	BtlCmd_Transform	0x02241708	3		0x02241708	src/battle/battle_script_commands.c:5350	BtlCmd_Transform	src/battle/battle_command.c	3256	C	OVY_12	0x02241708	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80897	-
hooks	159	0012 BtlCmd_TryPursuit 0224336C 3	True	0012	BtlCmd_TryPursuit	0x0224336C	3		0x0224336C	src/battle/battle_script_commands.c:5387	BtlCmd_TryPursuit	src/battle/battle_command.c	4216	C	OVY_12	0x0224336C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81009	-
hooks	160	0012 BtlCmd_MagicCoat 02242CDC 3	True	0012	BtlCmd_MagicCoat	0x02242CDC	3		0x02242CDC	src/battle/battle_script_commands.c:5582	BtlCmd_MagicCoat	src/battle/battle_command.c	3966	C	OVY_12	0x02242CDC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80977	-
hooks	161	0012 BtlCmd_TryFeint 02243D20 3	True	0012	BtlCmd_TryFeint	0x02243D20	3		0x02243D20	src/battle/battle_script_commands.c:5604	BtlCmd_TryFeint	src/battle/battle_command.c	4600	C	OVY_12	0x02243D20	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81048	-
hooks	162	0012 BtlCmd_TryPerishSong 02241A04 3	True	0012	BtlCmd_TryPerishSong	0x02241A04	3		0x02241A04	src/battle/battle_script_commands.c:5647	BtlCmd_TryPerishSong	src/battle/battle_command.c	3338	C	OVY_12	0x02241A04	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80905	-
hooks	163	0012 BtlCmd_Metronome 0224089C 3	True	0012	BtlCmd_Metronome	0x0224089C	3		0x0224089C	src/battle/battle_script_commands.c:5701	BtlCmd_Metronome	src/battle/battle_command.c	2743	C	OVY_12	0x0224089C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80852	-
hooks	166	arm9 MakeTrainerPokemonParty 08073604 3	True	arm9	MakeTrainerPokemonParty	0x08073604	3		0x02073604	src/field/enemy_party.c:68	CreateNPCTrainerParty	src/trainer_data.c	271	C	main	0x02073604	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37017	-
hooks	167	arm9 TT_TrainerTypeSexGet 020735F8 1	True	arm9	TT_TrainerTypeSexGet	0x020735F8	1		0x020735F8	src/pokemon.c:2211	TrainerClass_GetGenderOrTrainerCount	src/trainer_data.c	264	C	main	0x020735F8	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37015	-
hooks	170	0012 fix_money_calc 0800829E 0	True	0012	fix_money_calc	0x0800829E	0		0x0223FB5E	asm/battle/battle_hooks.s:173	CalcPrizeMoney	src/battle/battle_command.c	2159	C	OVY_12	0x0223FB34	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80799	-
hooks	174	0012 ClientPokemonEncount 08021620 2	True	0012	ClientPokemonEncount	0x08021620	2		0x02258EE0	src/battle/battle_pokemon.c:283	ov12_02258EE0	asm/overlay_12_battle_controller_opponent.s	907	ASM	OVY_12	0x02258EE0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	82026	-
hooks	176	0012 ClientPokemonEncountAppear 08021634 2	True	0012	ClientPokemonEncountAppear	0x08021634	2		0x02258EF4	src/battle/battle_pokemon.c:334	ov12_02258EF4	asm/overlay_12_battle_controller_opponent.s	919	ASM	OVY_12	0x02258EF4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	82029	-
hooks	178	0012 ClientPokemonAppear 08021648 2	True	0012	ClientPokemonAppear	0x08021648	2		0x02258F08	src/battle/battle_pokemon.c:385	ov12_02258F08	asm/overlay_12_battle_controller_opponent.s	931	ASM	OVY_12	0x02258F08	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	82032	-
hooks	180	0012 MessageParam_GetNickname 08010800 3	True	0012	MessageParam_GetNickname	0x08010800	3		0x022480C0	src/battle/battle_pokemon.c:437	ov12_022480C0	src/battle/battle_command.c	7884	C	OVY_12	0x022480C0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81262	-
hooks	181	0012 CT_SwitchInMessageParamMake 02261464	True	0012	CT_SwitchInMessageParamMake	0x02261464			0x02261464	src/battle/battle_pokemon.c:670	ov12_02261464	asm/overlay_12_battle_controller_opponent.s	17674	ASM	OVY_12	0x02261464	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	84280	-
hooks	182	0012 CT_EncountSendOutMessageParamMake 022615F0	True	0012	CT_EncountSendOutMessageParamMake	0x022615F0			0x022615F0	src/battle/battle_pokemon.c:745	ov12_022615F0	asm/overlay_12_battle_controller_opponent.s	17878	ASM	OVY_12	0x022615F0	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	84293	-
hooks	186	0012 remap_move_effect_to_subscript_table 08020ADA 0	True	0012	remap_move_effect_to_subscript_table	0x08020ADA	0		0x0225839A	asm/battle/battle_hooks.s:117	GetMoveStatusChangeScript	src/battle/overlay_12_0224E4FC.c	6432	C	OVY_12	0x02258348	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81903	-
hooks	190	0012 BattleScriptCommandHandler 080056A8 2	True	0012	BattleScriptCommandHandler	0x080056A8	2		0x0223CF68	src/battle/battle_script_commands.c:568	RunBattleScript	src/battle/battle_command.c	86	C	OVY_12	0x0223CF68	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	80618	-
hooks	194	0012 ClearBattleMonFlags_hook 0224E6B2 0	True	0012	ClearBattleMonFlags_hook	0x0224E6B2	0		0x0224E6B2	asm/battle/battle_hooks.s:184	BattleSystem_GetBattleMon	src/battle/overlay_12_0224E4FC.c	46	C	OVY_12	0x0224E4FC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81531	-
hooks	196	0012 ClearBattleMonFlags_hook2 0225155C 0	True	0012	ClearBattleMonFlags_hook2	0x0225155C	0		0x0225155C	asm/battle/battle_hooks.s:198	InitFaintedWork	src/battle/overlay_12_0224E4FC.c	1871	C	OVY_12	0x022514C4	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81623	-
hooks	199	arm9 SetBoxMonAbility 080722DC 1	True	arm9	SetBoxMonAbility	0x080722DC	1		0x020722DC		UpdateBoxMonAbility	src/pokemon.c	3809	C	main	0x020722DC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	36902	-
hooks	200	arm9 GiveMon 020541DC 5	True	arm9	GiveMon	0x020541DC	5		0x020541DC	src/pokemon.c:1295	GiveMon	src/script_pokemon_util.c	21	C	main	0x020541DC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28617	-
hooks	203	0002 AddWildPartyPokemon 0224855C	True	0002	AddWildPartyPokemon	0x0224855C			0x0224855C	src/field/enemy_party.c:433	addGeneratedMonToBattleSetupParty	src/field/encounter_check.c	1350	C	OVY_2	0x0224855C	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	64006	-
hooks	205	arm9 ScrCmd_GiveEgg 0204D248 1	True	arm9	ScrCmd_GiveEgg	0x0204D248	1		0x0204D248	src/field/script_commands.c:46	ScrCmd_GiveEgg	src/scrcmd_party.c	80	C	main	0x0204D248	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	27940	-
hooks	206	0001 ScrCmd_GiveTogepiEgg 022020CC 1	True	0001	ScrCmd_GiveTogepiEgg	0x022020CC	1		0x022020CC	src/field/script_commands.c:215	ScrCmd_GiveTogepiEgg	src/field/scrcmd_pokemon_misc.c	1034	C	field	0x022020CC	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	62386	-
hooks	207	arm9 sub_0206D328 0206D328 2	True	arm9	sub_0206D328	0x0206D328	2		0x0206D328	src/pokemon.c:1525	sub_0206D328	src/get_egg.c	983	C	main	0x0206D328	SYMBOL RANGE	executable logic	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	36512	-
